priority,status,score,entity_id,entity_type,canonical_name,description_words,connected_statements,required_statements,evidenced_statements,gaps
P2,substantial,88.3,01a01016-ea4d-7410-b64b-d3ecd10b22b1,event,End of Ford Model T production,53,2,3,2,connected_statements<3
P3,complete,100.0,c1180188-074d-7d80-826b-193a1bd7af9f,event,Ensaios do Benz Patent-Motorwagen em 1885,36,3,3,3,
P3,complete,100.0,01a0102a-57e9-7d5c-ae74-625da68e8b0a,event,FIAT founded in Turin,58,3,3,3,
P2,substantial,88.3,01a010d9-28c4-7e10-b7ab-3c1dc32f4ef8,event,Ferrari 125 S debut year,52,2,3,2,connected_statements<3
P3,complete,100.0,01a0102f-074f-7859-a499-2311c8b7d2c5,event,First Daimler motorized truck delivered to London,65,3,3,3,
P3,complete,100.0,01a01028-5447-7989-9ba7-b68bd002002f,event,First Hongqi sedan completed,59,3,3,3,
P3,complete,100.0,01a0102f-074e-7ece-854c-628ee5727a14,event,First Mercedes 35 hp supplied to Emil Jellinek,62,3,3,3,
P2,substantial,88.3,01a01016-ea4d-71e7-8be4-b717819e18e1,event,First Model T customer delivery,52,2,3,2,connected_statements<3
P3,complete,100.0,01a010f1-7e89-7841-9100-3810ed2123cf,event,First delivery of a Volvo PV544 with standard-fit three-point safety belt,67,3,3,3,
P2,substantial,88.3,01a0102a-57eb-787f-8bbe-5986cf1233f6,event,First drive of Ford Quadricycle,51,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5455-7c9f-a100-a8389869e7f0,event,First production Holden 48-215 rolled off assembly line,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c7-762c-8984-66fc4f1232b8,event,First production Lamborghini Miura delivered,51,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-544e-748a-8c0a-0f953a9b9807,event,First-generation Toyota Prius launch,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a0102a-57eb-74e0-834c-290622168a7c,event,Ford Model A production introduction,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a01030-331a-701c-ac94-eb39ea02aeea,event,Ford Model N reaches U.S. bestseller status,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a0102a-57ed-7642-b680-6fc32323b24d,event,Ford Model T first customer delivery,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c6-7f67-9680-fa5b0538e25c,event,Ford Mustang public debut at New York World's Fair,55,2,3,2,connected_statements<3
P3,complete,100.0,01a0102a-57ed-717d-b19b-5f8c51729303,event,Ford moving assembly line adopted at Highland Park,68,3,3,3,
P3,complete,100.0,01a01016-ea4d-7e54-87cd-e2040c1786e7,event,Geneva presentation of Porsche 917,58,3,3,3,
P2,substantial,88.3,01a01016-ea4e-77ad-9cc2-358ec54ac39b,event,Grand Prix Circuit extended with AMG Arena,59,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4c-73c4-80b1-7c2c2bfd6a62,event,Gurgel bankruptcy,49,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4c-72fc-b996-84522239a439,event,Gurgel concordata request,50,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4c-7d91-94cb-ab7612f7e369,event,Gurgel operations closure reported by Rio Claro,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5455-7501-945c-62ea88d8f283,event,Holden Prototype No. 1 hand-built in Detroit,55,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-544c-762d-8c10-8e49481b6784,event,Honda N360 AT Hondamatic debut,52,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-544c-79a1-9697-4bf87cc0f009,event,Honda N360 market launch,50,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5445-7da6-8ca5-3dc96e589613,event,Hyundai Pony market introduction,50,2,3,2,connected_statements<3
P3,complete,100.0,01a01016-ea4d-7114-9e02-1fc5bf40b16e,event,Introduction of turbocharger in Porsche 911,64,3,3,3,
P2,substantial,88.3,01a010d9-28c7-7e06-b5a7-472a278161dc,event,Lamborghini Miura presentation at Geneva Motor Show,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a01030-3313-763f-beca-e385e745c472,event,Lancia 12 HP first production model,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a01030-3313-78c7-a747-56d6e7706dec,event,Lancia founded in Turin,51,2,3,2,connected_statements<3
P3,complete,100.0,01a010d9-28c4-7d45-b8cf-ff3eff00a4ee,event,Land Rover Series I launch at Amsterdam Motor Show,57,3,3,3,
P3,complete,100.0,01a0102f-0747-7a71-9a36-e9d11203f50a,event,Louis Renault drives Type A up rue Lepic,62,3,3,3,
P2,substantial,88.3,01a010d9-28c7-7795-8744-5df38a9200b5,event,Mazda Cosmo Sport prototype public unveiling,55,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c7-7d27-a89c-87e48b5bca29,event,Mazda Cosmo Sport sales begin,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c9-7254-b872-ae5bb1c14ec1,event,McLaren F1 concept conceived,50,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c9-78f2-b35e-90217575b50d,event,McLaren F1 realised as road car,52,2,3,2,connected_statements<3
P3,complete,100.0,01a01031-ec59-7536-945e-654d75ddae61,event,Mercedes DF 100 aeroengine enters large-scale production,61,3,3,3,
P2,substantial,88.3,01a01016-ea4d-70f5-abd4-1548510b564e,event,Model T production moved to Highland Park,55,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4d-7ad4-b291-20a795711b61,event,Moving assembly line first operated for automobiles at Highland Park,58,2,3,2,connected_statements<3
P3,complete,100.0,01a0102f-074e-7522-a061-3c60224c158a,event,Nice Race Week 1901 — Mercedes 35 hp breakthrough,63,3,3,3,
P2,substantial,88.3,01a01028-5450-79e3-82d0-aba64a7021ec,event,Nissan LEAF Japan market launch,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-544f-7f08-8a11-5ef85c02ecde,event,Nissan LEAF unveiling,52,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4e-7caf-a1df-90d26f93db28,event,Nürburgring Grand Prix circuit reconstruction begins,51,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4e-7fb0-ad4e-b1ad2d5f5a72,event,Nürburgring opening weekend,48,2,3,2,connected_statements<3
P2,substantial,88.3,01a01030-3318-7912-814c-3a5af45b146a,event,Oldsmobile Curved Dash enters large-scale American production,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a0102a-57ec-7309-8d54-0f54dc877ecd,event,Oldsmobile Curved Dash introduction,51,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4e-732f-9b07-f12a0bff187a,event,Opening of new Nürburgring Grand Prix Circuit,56,2,3,2,connected_statements<3
P3,complete,100,01a01031-ec53-7a29-adea-f86a2b759acf,event,Paris–Rouen reliability trial 1894,64,4,3,4,
P2,substantial,88.3,01a0102a-57e7-77ac-b6ce-704e2c782f37,event,Peugeot Type 1 shown at Paris World Fair,55,2,3,2,connected_statements<3
P3,complete,100.0,01a01016-ea4d-7e57-8ffc-fe0303c7d19b,event,Porsche 901 renamed Porsche 911,58,3,3,3,
P3,complete,100.0,01a01016-ea4e-7773-be00-13358fc1c566,event,Porsche 917 homologation,60,3,3,3,
P2,substantial,88.3,01a01016-ea4d-7622-a20f-c161ae49ef00,event,Presentation of Porsche 911 Type 992,54,2,3,2,connected_statements<3
P3,complete,100.0,01a01016-ea4d-7a99-8e89-0604ea365719,event,Presentation of Porsche 911 Type 996,64,3,3,3,
P3,complete,100.0,01a01016-ea4d-708d-b9ce-df3a19390ecb,event,Presentation of first Porsche 911 Targa,66,3,3,3,
P2,substantial,88.3,01a01028-544e-71eb-a964-e77800f731b9,event,Prius concept exhibited at Tokyo Motor Show,55,2,3,2,connected_statements<3
P3,complete,100,01a01031-ec58-7127-85e7-5e4354b40fd5,event,Prussian War Ministry commissions Benz & Cie. aeroengines,73,4,3,4,
P3,complete,100.0,01a01031-ec5a-75dd-9ed8-1bac069aaf14,event,Renault 'Taxis de la Marne' wartime mobilization,62,3,3,3,
P2,substantial,88.3,01a010d9-28c8-751e-b615-0292e3a83001,event,Renault Espace first-generation launch,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a0102a-57e8-7ee0-bd6b-33456d14abe8,event,Renault Frères founded,49,2,3,2,connected_statements<3
P2,substantial,88.3,01a01030-3317-75b0-aa2d-710bef88eb99,event,Rolls-Royce 40/50 H.P. launched,51,2,3,2,connected_statements<3
P3,complete,100.0,01a01028-5456-7995-9f7e-f62849d921c2,event,Romano Artioli revival of Bugatti automotive activity,59,3,3,3,
P2,substantial,88.3,01a01016-ea4d-78ba-ae38-39f89229e5ee,event,Series production start of Porsche 901,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4c-7569-9ec4-1eb11e3f3151,event,Start of BR-800 production,50,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5449-7d1a-a2aa-69ac92faa9da,event,Tata Motors Sanand plant established,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5449-7808-87d4-062248b63f01,event,Tata Nano commercial launch,50,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5449-7479-8d82-4307e8493853,event,Tata Nano unveiling,49,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c9-7b6c-8bb4-9c740cab8581,event,Tesla Roadster prototype unveiling,53,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c9-7069-9c98-19edda9a5a53,event,Tesla Roadster regular production begins,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5444-72dd-a02a-3569f92fd9bb,event,Toyoda Model AA debut,51,2,3,2,connected_statements<3
P3,complete,100.0,01a01028-5459-777e-82ab-eb9ea64c3743,event,Toyota 86 and Subaru BRZ sales start,60,3,3,3,
P2,substantial,88.3,01a010d9-28c5-76b6-80f4-1fb4fb1322a7,event,Toyota BJ launch,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28cb-7715-8545-b3263b0717e1,event,Toyota Mirai Japan market launch,54,2,3,2,connected_statements<3
P3,complete,100.0,c6520447-f6ac-7ba1-bcd1-7a7df4b63a65,event,Viagem de L’Obéissante a Paris,36,3,3,3,
P2,substantial,88.3,01a010d9-28c8-7815-a756-879fb33936fc,event,Volkswagen Golf series production begins,54,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c3-705b-ab6c-8a1886ff972d,event,Volkswagen Type 1 series production begins after World War II,59,2,3,2,connected_statements<3
P2,substantial,88.3,01a01031-ec59-7812-aad3-50bed05feae4,event,World War I constrains Mercedes 28/95 hp production,55,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4d-77a9-bf4a-7e2202142dba,event,World premiere of Porsche 901 at IAA Frankfurt 1963,56,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5454-7d37-913d-347be705040c,event,ŠKODA 1000 MB production start,52,2,3,2,connected_statements<3
P3,complete,100,01a010d9-28cb-7d4c-96c5-b09c069b748e,facility,BMW Group Plant Rosslyn,94,5,3,5,
P2,substantial,76.7,01a01028-5456-7f2b-ab99-663eb015e56f,facility,Bugatti Atelier Molsheim,48,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5456-7f9c-85af-11527d6d2a2e,facility,Bugatti Campogalliano plant,47,1,3,1,connected_statements<3
P3,complete,100,01a01016-ea4d-7efc-a092-49e059f1f4a7,facility,Ford Highland Park Plant,93,4,3,4,
P2,substantial,76.7,01a01016-ea4d-7960-9f11-9be8b934f557,facility,Ford Piquette Avenue Plant,49,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c4-79e9-91e5-ba861046074c,facility,Land Rover Solihull Plant,50,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5453-7daf-b895-5e395f5a879d,facility,Mladá Boleslav main plant,49,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5449-70ed-8c33-269beafc87b0,facility,Tata Motors Pantnagar Plant,48,1,3,1,connected_statements<3
P2,substantial,88.3,01a01028-5449-7940-8ce8-a3b8e0e47cf1,facility,Tata Motors Sanand Plant,62,2,3,2,connected_statements<3
P2,substantial,88.3,01a010d9-28c3-7d42-8ff9-f555d77e38e9,facility,Volkswagen Wolfsburg Plant,64,2,3,2,connected_statements<3
P3,complete,100.0,01a010d9-28cb-765c-9b30-68028abae18b,organization,BMW Group,63,3,3,3,
P2,substantial,76.7,01a010d9-28ca-723d-95f4-7d88f672a032,organization,BYD,44,1,3,1,connected_statements<3
P3,complete,100,01a0102f-074d-7913-a73c-305e1298dd8d,organization,Benz & Cie.,86,4,3,4,
P3,complete,100.0,e680234d-087c-716c-a877-a59440652683,organization,Bertone,40,3,3,3,
P2,substantial,76.7,01a010d9-28c6-7d0e-b0fb-fc349473d4fb,organization,British Motor Corporation,46,1,3,1,connected_statements<3
P2,substantial,76.7,01a0102f-074f-7e63-b334-ebaf480207cd,organization,"British Motor Syndicate, Ltd.",52,1,3,1,connected_statements<3
P2,substantial,76.7,01a0102a-57ec-7ec1-aa4a-3b50b15c3e43,organization,Cadillac Motor Car Company,48,1,3,1,connected_statements<3
P3,complete,100,01a0102f-074f-729a-b698-c08eaeb57ca1,organization,Daimler-Motoren-Gesellschaft,108,6,3,6,
P2,substantial,88.3,01a0102f-074b-7bb8-9b81-46a0f6b6a58c,organization,De Dion-Bouton,61,2,3,2,connected_statements<3
P3,complete,100,01a01016-ea4e-7218-a646-042102986580,organization,Dr. Ing. h.c. F. Porsche AG,97,9,3,9,
P2,substantial,88.3,01a0102a-57e9-7441-bb9a-c86641e862e7,organization,Fabbrica Italiana Automobili Torino,61,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5447-7f06-a1d0-479c12a86e2c,organization,First Automobile Works (FAW),60,2,3,2,connected_statements<3
P3,complete,100,01a01016-ea4d-739b-9d06-20a647780fe2,organization,Ford Motor Company,95,7,3,7,
P3,complete,100,281c05cc-f8b0-7f04-b329-1c9261441f83,organization,GM Design,42,5,3,5,
P2,substantial,76.7,5d289a39-06be-7d52-8e5b-c5cac2bf71cf,organization,Ghia,34,1,3,1,connected_statements<3
P3,complete,100,01a01016-ea4c-76b8-b2a8-c85cdee6e70e,organization,Gurgel Motores S/A,87,7,3,7,
P2,substantial,76.7,01a01028-544c-7e05-b6bb-188cdcea4bad,organization,Honda Motor Co.,46,1,3,1,connected_statements<3
P2,substantial,88.3,01a01028-5445-76f0-8779-1b2aa753b133,organization,Hyundai Motor Company,53,2,3,2,connected_statements<3
P3,complete,100,01a01030-3313-7ab6-a2bf-5bfd6daf2faf,organization,Lancia & C.,74,4,3,4,
P2,substantial,76.7,01a010d9-28c8-7dcd-9a43-ab8b3d433b5e,organization,Matra,47,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c7-745e-95c1-3b1a3ed73393,organization,Mazda Motor Corporation,49,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c9-787b-ba1d-036c3f7bded2,organization,McLaren Automotive,45,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-544f-7ebd-9fb6-4f53af4e1697,organization,Nissan Motor Co.,49,1,3,1,connected_statements<3
P3,complete,100,01a0102f-074a-733e-8d7d-fb323f015fc4,organization,Panhard & Levassor,79,4,3,4,
P3,complete,100,01a0102a-57e8-7ff1-a03b-ac7a70aa8c5e,organization,Renault Frères,80,7,3,7,
P2,substantial,88.3,01a01028-5459-7db1-b97a-ae37248e82c9,organization,Subaru Corporation,56,2,3,2,connected_statements<3
P2,substantial,76.7,01a01028-5449-72d1-948c-ce73403c8ed5,organization,Tata Motors,45,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c9-7c13-b167-dcc3eb8c2f4f,organization,Tesla Motors,48,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5444-73c4-a762-1ea7589ef679,organization,Toyoda Automatic Loom Works,48,1,3,1,connected_statements<3
P3,complete,100.0,01a01028-544e-7849-8c8b-e4fcb959f2bb,organization,Toyota Motor Corporation,79,3,3,3,
P2,substantial,88.3,01a01028-5459-7036-9053-993a1a29b824,organization,Toyota Motor Corporation — 86/BRZ collaboration,60,2,3,2,connected_statements<3
P2,substantial,88.3,01a01028-5456-7a95-8022-9945a7e5315f,organization,Volkswagen Group,58,2,3,2,connected_statements<3
P3,complete,100.0,01a010f1-7e89-7648-bf89-51792b04ab9e,organization,Volvo Cars,70,3,3,3,
P3,complete,100.0,01a010d9-28c6-73a0-ae55-f5e91aea4fe6,person,Alec Issigonis,35,3,3,3,
P3,complete,100.0,f634ee21-161e-717b-b5e0-ef0a70c76e07,person,Alphonse Beau de Rochas,38,3,3,3,
P3,complete,100.0,6d16b332-6baa-7d49-8072-c814b0960032,person,Amédée Bollée,32,3,3,3,
P3,complete,100.0,01a0102a-57e7-7ba3-b726-4bd89283a10f,person,Armand Peugeot,36,3,3,3,
P3,complete,100,01a01028-5441-7e94-9604-f48e8c9254e7,person,Carl Benz,35,8,3,8,
P3,complete,100.0,01a0102a-57e9-773d-8a60-1b66f245b8ae,person,Charles Rolls,36,3,3,3,
P3,complete,100.0,01a01030-3313-7c92-8420-09288e3b4769,person,Claudio Fogolin,36,3,3,3,
P3,complete,100.0,35b0cd73-bdf0-74b5-b8b9-7be9288615f8,person,Dugald Clerk,35,3,3,3,
P3,complete,100.0,01a0102f-074e-73a3-b195-049f57ee5d71,person,Emil Jellinek,34,3,3,3,
P3,complete,100,01a01016-ea4d-7d5e-bd1b-907f0ec733c1,person,Ferdinand Alexander Porsche,37,5,3,5,
P3,complete,100,01a01016-ea4d-7397-8a59-8d3799b2d3ff,person,Ferdinand Piëch,35,4,3,4,
P3,complete,100.0,01a01031-ec56-72e1-87fe-d60d070d71f0,person,Ferenc Szisz,36,3,3,3,
P3,complete,100.0,01a0102a-57e8-7b53-b434-2f603c11af78,person,Fernand Renault,36,3,3,3,
P3,complete,100.0,58159c22-107d-7055-b72c-7f46fc443a2b,person,Franco Scaglione,39,3,3,3,
P3,complete,100.0,a7d0bde5-c064-7e5a-ac83-f7dfd392d255,person,François Isaac de Rivaz,40,3,3,3,
P2,substantial,76.7,01a01031-ec55-7a02-b399-8a7daa8bcf94,person,George Heath,37,1,3,1,connected_statements<3
P3,complete,100.0,01a0102f-074c-7a67-9c8b-e54c3af74bc9,person,Georges Bouton,35,3,3,3,
P2,substantial,76.7,01a010d9-28c4-75e7-b4de-555e9f8b5b9a,person,Gioacchino Colombo,50,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5445-7b60-a3e7-0e42b146e448,person,Giorgetto Giugiaro,47,1,3,1,connected_statements<3
P3,complete,100.0,01a0102a-57e5-7955-a9a2-653c1376cea8,person,Gottlieb Daimler,68,3,3,3,
P2,substantial,88.3,01a01016-ea4e-7290-91db-c64d4bd07c58,person,Hans Herrmann,65,2,3,2,connected_statements<3
P2,substantial,88.3,01a01016-ea4e-7957-8e03-34c482a35294,person,Hans Mezger,61,2,3,2,connected_statements<3
P3,complete,100.0,d796c214-e32d-7336-ba3c-701b917b3dfe,person,Harley Earl,42,3,3,3,
P3,complete,100,01a0102a-57eb-71e8-9acf-f52ed60ec5d4,person,Henry Ford,36,5,3,5,
P3,complete,100.0,01a0102a-57e9-738a-9585-6df3a0b26b99,person,Henry Royce,78,3,3,3,
P2,substantial,76.7,01a01016-ea4e-7d0d-b9a8-bc64b11f5aac,person,Jo Siffert,50,1,3,1,connected_statements<3
P2,substantial,76.7,22d997da-2965-7560-abd9-28cbc1e281fe,person,John Najjar,43,1,3,1,connected_statements<3
P2,substantial,76.7,01a01016-ea4c-73c1-87d0-37223d1c1ffb,person,João Augusto Conrado do Amaral Gurgel,50,1,3,1,connected_statements<3
P2,substantial,76.7,01a0102f-074b-7740-9aa1-ee7c22b775e7,person,Jules-Albert de Dion,50,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5444-7f62-bbcf-a10791b92238,person,Kiichiro Toyoda,46,1,3,1,connected_statements<3
P2,substantial,76.7,01a01016-ea4e-7045-8f22-9c6c06ba34d5,person,Kurt Ahrens Jr.,51,1,3,1,connected_statements<3
P3,complete,100.0,01a0102a-57e8-7360-acde-fe04b5a915bd,person,Louis Renault,76,3,3,3,
P3,complete,100.0,6ea9b910-292c-73aa-8dc4-90dc1f4822c2,person,Léon Malandin,32,3,3,3,
P2,substantial,76.7,01a0102a-57e7-75f4-a727-9a9a92b50bd2,person,Léon Serpollet,48,1,3,1,connected_statements<3
P2,substantial,76.7,01a0102a-57e8-78ff-aef0-7ec2156f5eec,person,Marcel Renault,45,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c7-7eed-a50f-a22ba35f0ff2,person,Marcello Gandini,47,1,3,1,connected_statements<3
P3,complete,100.0,9f8c2ef9-d100-7933-b112-c553daef2eb0,person,Nicolas-Joseph Cugnot,40,3,3,3,
P3,complete,100.0,ccbf928a-a99a-7420-a67b-3fd034d36163,person,Nikolaus August Otto,39,3,3,3,
P3,complete,100.0,01a010f1-7e89-7c31-a280-a3fdfe3e04d1,person,Nils Bohlin,36,3,3,3,
P2,substantial,76.7,01a0102a-57eb-7f81-be5a-18878a709544,person,Ransom E. Olds,47,1,3,1,connected_statements<3
P3,complete,100,01a01016-ea4e-78db-95d0-5ebf2fcdfaf8,person,Richard Attwood,41,4,3,4,
P3,complete,100,fb7bb917-70fd-7745-a550-1f75e32c4965,person,Richard Trevithick,38,4,3,4,
P2,substantial,76.7,01a01028-5456-78cb-a178-89ff7fee02ed,person,Romano Artioli,50,1,3,1,connected_statements<3
P3,complete,100.0,e0bb84a8-fe97-7460-893a-87bf4246cd32,person,Siegfried Marcus,37,3,3,3,
P2,substantial,76.7,01a01030-3312-7bd6-bfa0-e1d71a49c740,person,Vincenzo Lancia,46,1,3,1,connected_statements<3
P3,complete,100.0,01a0102a-57e6-70e3-9eb5-863593183390,person,Wilhelm Maybach,61,3,3,3,
P2,substantial,76.7,01a0102f-074e-7ca9-9d51-b87fc24362c7,person,Wilhelm Werner,52,1,3,1,connected_statements<3
P2,substantial,76.7,f4bd6e16-532d-7949-8422-30bdfb14023c,person,William M. Schmid,39,1,3,1,connected_statements<3
P3,complete,100,33fee9f7-1598-7a67-bdba-9f7d745e3e43,person,Édouard Delamare-Deboutteville,36,4,3,4,
P3,complete,100.0,a2fdc3fd-4c69-767b-a7d7-93ab18950638,person,Étienne Lenoir,39,3,3,3,
P2,substantial,82.5,01a01016-ea4c-74f0-8887-33a43af93e29,place,Brazil,44,1,2,1,connected_statements<2
P3,complete,100.0,01a01016-ea4d-727c-ace2-5a5844c0c932,place,Rio Claro,52,2,2,2,
P2,substantial,82.5,01a010d9-28cb-74f3-9cde-81ffc05409b6,place,South Africa,47,1,2,1,connected_statements<2
P2,substantial,82.5,01a01028-5445-7ceb-aede-a61a3f0b1795,place,South Korea,46,1,2,1,connected_statements<2
P2,substantial,76.7,01a01016-ea4e-76bc-8e5e-6c2482df21fb,team,Karl Freiherr von Wendt,52,1,3,1,connected_statements<3
P2,substantial,76.7,01a01016-ea4e-7e94-96bf-9c6446c961a2,team,Porsche Konstruktionen Salzburg,55,1,3,1,connected_statements<3
P2,substantial,76.7,01a01031-ec56-7744-84ad-c3ec0ae27c75,team,Renault — 1906 Grand Prix works entry,59,1,3,1,connected_statements<3
P2,substantial,76.7,54900726-23a2-7115-b9ea-360c77597ec4,technology,Alerta automotivo de colisão por radar,39,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5452-7987-a6b5-8af393863053,technology,Audi quattro all-wheel-drive system,48,1,3,1,connected_statements<3
P2,substantial,88.3,01a01028-544f-7873-a413-ede2b84cb34f,technology,Battery-electric vehicle propulsion,65,2,3,2,connected_statements<3
P2,substantial,76.7,2bf24243-c16a-7149-b26e-e07e861a9a8a,technology,Canopy automotivo com abertura dianteira,36,1,3,1,connected_statements<3
P2,substantial,76.7,cfa9e11f-5d22-78c8-9a56-70ecb7fc4c8e,technology,Canopy retrátil automotivo,33,1,3,1,connected_statements<3
P3,complete,100.0,7ee1a733-dadb-77cc-8e6b-ce7eb1b3936c,technology,Ciclo de dois tempos,35,3,3,3,
P3,complete,100,392b5d07-805f-7c24-b63a-73d1039a6c6f,technology,Ciclo de quatro tempos,33,4,3,4,
P2,substantial,76.7,6669983c-8fe7-7425-bc53-8dff2ea6bc55,technology,Desenvolvimento aerodinâmico em túnel de vento,43,1,3,1,connected_statements<3
P2,substantial,76.7,01a01016-ea4d-773d-9dea-2578019aa364,technology,Extensive use of vanadium steel,50,1,3,1,connected_statements<3
P2,substantial,76.7,3bcc7e4d-7463-72a4-98c9-33d39710f4f7,technology,Faróis retráteis,39,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c2-7d2f-a479-bd5c57b5931d,technology,Front-wheel drive passenger-car architecture,49,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-544c-7456-8810-cee79666e012,technology,Hondamatic automatic transmission,48,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28cb-7795-9ec4-8c41e9b968eb,technology,Hydrogen fuel-cell electric propulsion,51,1,3,1,connected_statements<3
P2,substantial,88.3,01a01030-3319-72c0-a8e6-9c052acffa64,technology,Interchangeable automotive parts / standardization,68,2,3,2,connected_statements<3
P2,substantial,76.7,01a01028-5444-7ade-bc01-ef027c0d3f2c,technology,Just-in-time production experimentation,48,1,3,1,connected_statements<3
P3,complete,100,4a7fabb0-397d-71de-bb54-085db51bc596,technology,Linguagem aeronáutica em concept cars,39,4,3,4,
P2,substantial,76.7,01a010d9-28c2-711d-883d-3c016ff12075,technology,Mass-produced monocoque passenger-car construction,49,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c7-78fd-904e-26718eb518a5,technology,Mid-engine road-car architecture,47,1,3,1,connected_statements<3
P3,complete,100,01a010f1-7e89-7e9f-b246-2c7b1bb8fda3,technology,Modern three-point safety belt,83,4,3,4,
P2,substantial,76.7,46a15bab-babf-7933-bc7b-401e0e82a3a8,technology,Motor boxer refrigerado a ar,32,1,3,1,connected_statements<3
P3,complete,100,ca11234b-a3d0-7118-91f6-fe8d41ea5a8a,technology,Motor de combustão interna,36,6,3,6,
P2,substantial,76.7,01a01016-ea4d-7446-b2ab-4135117dd02a,technology,Moving assembly line,49,1,3,1,connected_statements<3
P2,substantial,76.7,01a0102a-57ed-71a8-830b-ba54758fe885,technology,Moving assembly line — Ford Highland Park,57,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28c8-7577-b58f-58d91d754e32,technology,One-box multi-purpose vehicle architecture,51,1,3,1,connected_statements<3
P2,substantial,76.7,ec4c91ab-91df-7967-8040-092ae713d009,technology,Pintura automotiva perolizada,38,1,3,1,connected_statements<3
P2,substantial,76.7,01a010d9-28ca-7885-8844-a96f2565ea43,technology,Plug-in hybrid electric propulsion,48,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5453-77d0-ae4a-31d3a0c24695,technology,Pressure-cast aluminium engine housing process,50,1,3,1,connected_statements<3
P3,complete,100.0,fd1c43f3-f11f-7ab7-8750-57672337ec40,technology,Propulsão automotiva por turbina a gás,42,3,3,3,
P3,complete,100,61ed2ec5-a6f8-7054-8777-ed25e197c2d1,technology,Propulsão rodoviária a vapor,39,4,3,4,
P2,substantial,76.7,01a0102f-0747-7209-8c79-b321836a1bd4,technology,Renault direct-drive dog-clutch gearbox,49,1,3,1,connected_statements<3
P2,substantial,76.7,01a01028-5453-75e3-b16d-9b2b533467ff,technology,Self-supporting / monocoque body construction,50,1,3,1,connected_statements<3
P2,substantial,88.3,01a01016-ea4d-7a26-8bc4-132ba83497c5,technology,Targa fixed rollover bar concept,68,2,3,2,connected_statements<3
